"No.","Time","Source","Destination","Protocol","Length","Info"
"208","28.761753","23.219.184.32","192.168.43.62","TCP","54","80  >  60969 [ACK] Seq=1 Ack=284 Win=30336 Len=0"
"209","28.761847","23.219.184.32","192.168.43.62","TCP","54","80  >  60969 [ACK] Seq=1 Ack=285 Win=30336 Len=0"
"210","28.761847","23.219.184.32","192.168.43.62","TCP","54","80  >  60969 [ACK] Seq=1 Ack=286 Win=30336 Len=0"
"211","28.761971","23.219.184.32","192.168.43.62","TCP","54","80  >  60969 [ACK] Seq=1 Ack=287 Win=30336 Len=0"
"212","28.762100","23.219.184.32","192.168.43.62","TCP","54","80  >  60969 [ACK] Seq=1 Ack=288 Win=30336 Len=0"
"213","28.771652","23.219.184.32","192.168.43.62","HTTP","322","HTTP/1.1 304 Not Modified "
"214","28.780223","192.168.43.62","23.219.184.32","HTTP","336","GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a901ab1453d8e97e HTTP/1.1 "
"215","28.780232","192.168.43.62","23.219.184.32","TCP","336","[TCP Retransmission] 60969  >  80 [PSH, ACK] Seq=288 Ack=269 Win=66304 Len=282"
"216","28.847603","23.219.184.32","192.168.43.62","HTTP","325","HTTP/1.1 304 Not Modified "
"217","28.860594","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  60966 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"218","28.887623","192.168.43.62","23.219.184.32","TCP","54","60969  >  80 [ACK] Seq=570 Ack=540 Win=66048 Len=0"
"219","28.887631","192.168.43.62","23.219.184.32","TCP","54","[TCP Dup ACK 218#1] 60969  >  80 [ACK] Seq=570 Ack=540 Win=66048 Len=0"
"220","28.965251","192.168.43.62","40.90.189.152","TLSv1.2","153","Application Data"
"221","28.965259","192.168.43.62","40.90.189.152","TCP","153","[TCP Retransmission] 58487  >  443 [PSH, ACK] Seq=1 Ack=1 Win=258 Len=99"
"222","29.038451","40.90.189.152","192.168.43.62","TLSv1.2","223","Application Data"
"223","29.053959","13.107.42.12","192.168.43.62","TCP","54","443  >  60934 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"224","29.079522","192.168.43.62","40.90.189.152","TCP","54","58487  >  443 [ACK] Seq=100 Ack=170 Win=257 Len=0"
"225","29.079529","192.168.43.62","40.90.189.152","TCP","54","[TCP Dup ACK 224#1] 58487  >  443 [ACK] Seq=100 Ack=170 Win=257 Len=0"
"228","29.861491","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"229","29.861499","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"230","30.233639","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  60966 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"231","31.233972","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"232","31.233978","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"233","31.655836","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  60966 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"234","32.656290","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"235","32.656297","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"238","33.152596","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  60966 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"239","34.152873","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"240","34.152880","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"243","34.478579","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  60966 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"246","35.487147","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"247","35.487154","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"248","35.807936","23.21.104.156","192.168.43.62","TCP","54","[TCP Keep-Alive ACK] 443  >  60966 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"251","36.807983","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"252","36.807991","192.168.43.62","23.21.104.156","TCP","55","[TCP Keep-Alive] 60966  >  443 [ACK] Seq=1386 Ack=5959 Win=65027 Len=1"
"253","36.837018","192.168.43.62","23.21.104.156","TCP","54","60966  >  443 [FIN, ACK] Seq=1387 Ack=5959 Win=65027 Len=0"
"254","36.837027","192.168.43.62","23.21.104.156","TCP","54","[TCP Out-Of-Order] 60966  >  443 [FIN, ACK] Seq=1387 Ack=5959 Win=65027 Len=0"
"255","37.140601","23.21.104.156","192.168.43.62","TCP","54","[TCP Dup ACK 162#1] 443  >  60966 [ACK] Seq=5959 Ack=1387 Win=28588 Len=0"
"256","37.157776","23.21.104.156","192.168.43.62","TCP","54","443  >  60966 [FIN, ACK] Seq=5959 Ack=1388 Win=28588 Len=0"
"257","37.157829","192.168.43.62","23.21.104.156","TCP","54","60966  >  443 [ACK] Seq=1388 Ack=5960 Win=65027 Len=0"
"258","37.157834","192.168.43.62","23.21.104.156","TCP","54","[TCP Dup ACK 257#1] 60966  >  443 [ACK] Seq=1388 Ack=5960 Win=65027 Len=0"
"259","37.361579","192.168.43.62","52.187.17.92","TLSv1.2","105","Application Data"
"260","37.361587","192.168.43.62","52.187.17.92","TCP","105","[TCP Retransmission] 60965  >  443 [PSH, ACK] Seq=4751 Ack=5278 Win=65280 Len=51"
"261","37.361730","192.168.43.62","52.187.17.92","TCP","1414","60965  >  443 [ACK] Seq=4802 Ack=5278 Win=65280 Len=1360 [TCP segment of a reassembled PDU]"
"262","37.361730","192.168.43.62","52.187.17.92","TCP","1414","60965  >  443 [ACK] Seq=6162 Ack=5278 Win=65280 Len=1360 [TCP segment of a reassembled PDU]"
"263","37.361730","192.168.43.62","52.187.17.92","TCP","1414","60965  >  443 [ACK] Seq=7522 Ack=5278 Win=65280 Len=1360 [TCP segment of a reassembled PDU]"
"264","37.361730","192.168.43.62","52.187.17.92","TCP","1414","60965  >  443 [ACK] Seq=8882 Ack=5278 Win=65280 Len=1360 [TCP segment of a reassembled PDU]"
"265","37.361730","192.168.43.62","52.187.17.92","TLSv1.2","956","Application Data"
"266","37.361744","192.168.43.62","52.187.17.92","TCP","1414","[TCP Out-Of-Order] 60965  >  443 [ACK] Seq=4802 Ack=5278 Win=65280 Len=1360"
"267","37.361759","192.168.43.62","52.187.17.92","TCP","1414","[TCP Out-Of-Order] 60965  >  443 [ACK] Seq=6162 Ack=5278 Win=65280 Len=1360[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"268","37.361766","192.168.43.62","52.187.17.92","TCP","1414","[TCP Out-Of-Order] 60965  >  443 [ACK] Seq=7522 Ack=5278 Win=65280 Len=1360[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"269","37.361772","192.168.43.62","52.187.17.92","TCP","1414","[TCP Out-Of-Order] 60965  >  443 [ACK] Seq=8882 Ack=5278 Win=65280 Len=1360[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"270","37.361777","192.168.43.62","52.187.17.92","TCP","956","[TCP Retransmission] 60965  >  443 [PSH, ACK] Seq=10242 Ack=5278 Win=65280 Len=902"
"271","37.451697","52.187.17.92","192.168.43.62","TCP","54","443  >  60965 [ACK] Seq=5278 Ack=6162 Win=262400 Len=0"
"272","37.463162","52.187.17.92","192.168.43.62","TCP","54","443  >  60965 [ACK] Seq=5278 Ack=8882 Win=262400 Len=0"
"273","37.463213","52.187.17.92","192.168.43.62","TCP","54","443  >  60965 [ACK] Seq=5278 Ack=11144 Win=262400 Len=0"
"274","37.463213","52.187.17.92","192.168.43.62","TLSv1.2","109","Application Data"
"275","37.465930","52.187.17.92","192.168.43.62","TLSv1.2","109","Application Data"
"276","37.465930","52.187.17.92","192.168.43.62","TLSv1.2","109","Application Data"
"277","37.466069","192.168.43.62","52.187.17.92","TCP","54","60965  >  443 [ACK] Seq=11144 Ack=5443 Win=65280 Len=0"
"278","37.466085","192.168.43.62","52.187.17.92","TCP","54","[TCP Dup ACK 277#1] 60965  >  443 [ACK] Seq=11144 Ack=5443 Win=65280 Len=0"
"279","37.467611","52.187.17.92","192.168.43.62","TLSv1.2","96","Application Data"
"280","37.467662","192.168.43.62","52.187.17.92","TCP","54","60965  >  443 [ACK] Seq=11144 Ack=5485 Win=66560 Len=0"
"281","37.467669","192.168.43.62","52.187.17.92","TCP","54","[TCP Dup ACK 280#1] 60965  >  443 [ACK] Seq=11144 Ack=5485 Win=66560 Len=0"
"282","37.626349","52.187.17.92","192.168.43.62","TLSv1.2","398","Application Data"
"283","37.666921","192.168.43.62","52.187.17.92","TCP","54","60965  >  443 [ACK] Seq=11144 Ack=5829 Win=66048 Len=0"
"284","37.666929","192.168.43.62","52.187.17.92","TCP","54","[TCP Dup ACK 283#1] 60965  >  443 [ACK] Seq=11144 Ack=5829 Win=66048 Len=0"
"366","52.667280","192.168.43.62","58.251.106.185","TCP","66","60975  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 SACK_PERM=1"
"367","52.667287","192.168.43.62","58.251.106.185","TCP","66","[TCP Out-Of-Order] 60975  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 SACK_PERM=1"
"368","53.113427","58.251.106.185","192.168.43.62","TCP","66","443  >  60975 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
"369","53.113531","192.168.43.62","58.251.106.185","TCP","54","60975  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"370","53.113540","192.168.43.62","58.251.106.185","TCP","54","[TCP Dup ACK 369#1] 60975  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"371","53.113610","192.168.43.62","58.251.106.185","TCP","400","60975  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=346 [TCP segment of a reassembled PDU]"
"372","53.113618","192.168.43.62","58.251.106.185","TCP","400","[TCP Retransmission] 60975  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=346"
"373","53.581179","58.251.106.185","192.168.43.62","TCP","54","443  >  60975 [ACK] Seq=1 Ack=347 Win=15360 Len=0"
"374","53.581308","58.251.106.185","192.168.43.62","TCP","74","443  >  60975 [PSH, ACK] Seq=1 Ack=347 Win=15360 Len=20 [TCP segment of a reassembled PDU]"
"375","53.621604","192.168.43.62","58.251.106.185","TCP","54","60975  >  443 [ACK] Seq=347 Ack=21 Win=65516 Len=0"
"376","53.621612","192.168.43.62","58.251.106.185","TCP","54","[TCP Dup ACK 375#1] 60975  >  443 [ACK] Seq=347 Ack=21 Win=65516 Len=0"
"379","54.783167","192.168.43.62","58.251.106.185","TCP","54","60975  >  443 [FIN, ACK] Seq=347 Ack=21 Win=65516 Len=0"
"380","54.783174","192.168.43.62","58.251.106.185","TCP","54","[TCP Out-Of-Order] 60975  >  443 [FIN, ACK] Seq=347 Ack=21 Win=65516 Len=0"
"381","55.001856","52.113.194.132","192.168.43.62","TCP","54","443  >  60958 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"400","55.103141","192.168.43.62","203.205.219.54","TCP","66","60976  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"401","55.103146","192.168.43.62","203.205.219.54","TCP","66","[TCP Out-Of-Order] 60976  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"404","55.156025","192.168.43.62","203.205.253.140","TCP","66","60977  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"405","55.156030","192.168.43.62","203.205.253.140","TCP","66","[TCP Out-Of-Order] 60977  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"410","55.200895","192.168.43.62","203.205.219.54","TCP","66","60978  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"411","55.200902","192.168.43.62","203.205.219.54","TCP","66","[TCP Out-Of-Order] 60978  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"412","55.209663","203.205.219.54","192.168.43.62","TCP","66","80  >  60976 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
"413","55.209762","192.168.43.62","203.205.219.54","TCP","54","60976  >  80 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"414","55.209768","192.168.43.62","203.205.219.54","TCP","54","[TCP Dup ACK 413#1] 60976  >  80 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"415","55.211169","192.168.43.62","203.205.219.54","TCP","374","60976  >  80 [PSH, ACK] Seq=1 Ack=1 Win=66560 Len=320 [TCP segment of a reassembled PDU]"
"416","55.211176","192.168.43.62","203.205.219.54","TCP","374","[TCP Retransmission] 60976  >  80 [PSH, ACK] Seq=1 Ack=1 Win=66560 Len=320"
"417","55.211288","192.168.43.62","203.205.219.54","TCP","1414","60976  >  80 [ACK] Seq=321 Ack=1 Win=66560 Len=1360 [TCP segment of a reassembled PDU]"
"418","55.211288","192.168.43.62","203.205.219.54","HTTP","148","POST / HTTP/1.1  (application/x-www-form-urlencoded)"
"419","55.211306","192.168.43.62","203.205.219.54","TCP","1414","[TCP Out-Of-Order] 60976  >  80 [ACK] Seq=321 Ack=1 Win=66560 Len=1360[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"420","55.211322","192.168.43.62","203.205.219.54","TCP","148","[TCP Retransmission] 60976  >  80 [PSH, ACK] Seq=1681 Ack=1 Win=66560 Len=94"
"423","55.264519","203.205.253.140","192.168.43.62","TCP","66","80  >  60977 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
"424","55.264627","192.168.43.62","203.205.253.140","TCP","54","60977  >  80 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"425","55.264636","192.168.43.62","203.205.253.140","TCP","54","[TCP Dup ACK 424#1] 60977  >  80 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"426","55.264773","192.168.43.62","203.205.253.140","HTTP","168","GET /downloads/xml/ConfigFileInfo.xml HTTP/1.1 "
"427","55.264781","192.168.43.62","203.205.253.140","TCP","168","[TCP Retransmission] 60977  >  80 [PSH, ACK] Seq=1 Ack=1 Win=66560 Len=114"
"431","55.316602","203.205.219.54","192.168.43.62","TCP","66","80  >  60978 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
"432","55.316695","192.168.43.62","203.205.219.54","TCP","54","60978  >  80 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"433","55.316701","192.168.43.62","203.205.219.54","TCP","54","[TCP Dup ACK 432#1] 60978  >  80 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"434","55.322403","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=317 Win=15360 Len=0"
"435","55.322403","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=318 Win=15360 Len=0"
"436","55.322509","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=319 Win=15360 Len=0"
"437","55.322509","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=320 Win=15360 Len=0"
"438","55.323815","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=321 Win=15360 Len=0"
"439","55.323815","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1677 Win=17408 Len=0"
"440","55.323910","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1678 Win=17408 Len=0"
"441","55.323965","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1679 Win=17408 Len=0"
"442","55.324100","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1680 Win=17408 Len=0"
"443","55.330143","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1681 Win=17408 Len=0"
"444","55.330143","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1771 Win=17408 Len=0"
"445","55.330143","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1772 Win=17408 Len=0"
"446","55.330303","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1773 Win=17408 Len=0"
"447","55.330303","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1774 Win=17408 Len=0"
"448","55.330390","203.205.219.54","192.168.43.62","TCP","54","80  >  60976 [ACK] Seq=1 Ack=1775 Win=17408 Len=0"
"449","55.331686","203.205.219.54","192.168.43.62","HTTP","262","HTTP/1.1 200 OK  (application/multipart-formdata)"
"451","55.366294","192.168.43.62","203.205.239.248","TCP","66","60979  >  8081 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 SACK_PERM=1"
"452","55.366294","192.168.43.62","203.205.239.248","TCP","66","60980  >  8081 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 SACK_PERM=1"
"453","55.366302","192.168.43.62","203.205.239.248","TCP","66","[TCP Out-Of-Order] 60980  >  8081 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 SACK_PERM=1"
"454","55.366302","192.168.43.62","203.205.239.248","TCP","66","[TCP Out-Of-Order] 60979  >  8081 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=2 SACK_PERM=1"
"455","55.371662","192.168.43.62","203.205.219.54","TCP","54","60976  >  80 [ACK] Seq=1775 Ack=209 Win=66304 Len=0"
"456","55.371670","192.168.43.62","203.205.219.54","TCP","54","[TCP Dup ACK 455#1] 60976  >  80 [ACK] Seq=1775 Ack=209 Win=66304 Len=0"
"457","55.376994","203.205.253.140","192.168.43.62","TCP","54","80  >  60977 [ACK] Seq=1 Ack=111 Win=14336 Len=0"
"458","55.376994","203.205.253.140","192.168.43.62","TCP","54","80  >  60977 [ACK] Seq=1 Ack=112 Win=14336 Len=0"
"459","55.376994","203.205.253.140","192.168.43.62","TCP","54","80  >  60977 [ACK] Seq=1 Ack=113 Win=14336 Len=0"
"460","55.377072","203.205.253.140","192.168.43.62","TCP","54","80  >  60977 [ACK] Seq=1 Ack=114 Win=14336 Len=0"
"461","55.377259","203.205.253.140","192.168.43.62","TCP","54","80  >  60977 [ACK] Seq=1 Ack=115 Win=14336 Len=0"
"462","55.382628","203.205.253.140","192.168.43.62","HTTP/XML","1399","HTTP/1.1 200 OK "
"463","55.389956","192.168.43.62","203.205.253.140","TCP","54","60977  >  80 [FIN, ACK] Seq=115 Ack=1346 Win=65280 Len=0"
"464","55.389963","192.168.43.62","203.205.253.140","TCP","54","[TCP Out-Of-Order] 60977  >  80 [FIN, ACK] Seq=115 Ack=1346 Win=65280 Len=0"
"465","55.437325","58.251.106.185","192.168.43.62","TCP","54","443  >  60975 [FIN, ACK] Seq=21 Ack=348 Win=15360 Len=0"
"466","55.437392","192.168.43.62","58.251.106.185","TCP","54","60975  >  443 [ACK] Seq=348 Ack=22 Win=65516 Len=0"
"467","55.437399","192.168.43.62","58.251.106.185","TCP","54","[TCP Dup ACK 466#1] 60975  >  443 [ACK] Seq=348 Ack=22 Win=65516 Len=0"
"468","55.465982","203.205.239.248","192.168.43.62","TCP","66","8081  >  60980 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
"469","55.466094","192.168.43.62","203.205.239.248","TCP","54","60980  >  8081 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"470","55.466101","192.168.43.62","203.205.239.248","TCP","54","[TCP Dup ACK 469#1] 60980  >  8081 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"471","55.466136","192.168.43.62","203.205.239.248","TCP","1041","60980  >  8081 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=987"
"472","55.466145","192.168.43.62","203.205.239.248","TCP","1041","[TCP Retransmission] 60980  >  8081 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=987"
"473","55.466222","192.168.43.62","203.205.239.248","TCP","54","60980  >  8081 [FIN, ACK] Seq=988 Ack=1 Win=65536 Len=0"
"474","55.466226","192.168.43.62","203.205.239.248","TCP","54","[TCP Out-Of-Order] 60980  >  8081 [FIN, ACK] Seq=988 Ack=1 Win=65536 Len=0"
"475","55.478275","203.205.239.248","192.168.43.62","TCP","66","8081  >  60979 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
"476","55.478367","192.168.43.62","203.205.239.248","TCP","54","60979  >  8081 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"477","55.478372","192.168.43.62","203.205.239.248","TCP","54","[TCP Dup ACK 476#1] 60979  >  8081 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"478","55.478409","192.168.43.62","203.205.239.248","TCP","1057","60979  >  8081 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=1003"
"479","55.478417","192.168.43.62","203.205.239.248","TCP","1057","[TCP Retransmission] 60979  >  8081 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=1003"
"480","55.478476","192.168.43.62","203.205.239.248","TCP","54","60979  >  8081 [FIN, ACK] Seq=1004 Ack=1 Win=65536 Len=0"
"481","55.478479","192.168.43.62","203.205.239.248","TCP","54","[TCP Out-Of-Order] 60979  >  8081 [FIN, ACK] Seq=1004 Ack=1 Win=65536 Len=0"
"482","55.501094","203.205.253.140","192.168.43.62","TCP","54","80  >  60977 [FIN, ACK] Seq=1346 Ack=116 Win=14336 Len=0"
"483","55.501155","192.168.43.62","203.205.253.140","TCP","54","60977  >  80 [ACK] Seq=116 Ack=1347 Win=65280 Len=0"
"484","55.501159","192.168.43.62","203.205.253.140","TCP","54","[TCP Dup ACK 483#1] 60977  >  80 [ACK] Seq=116 Ack=1347 Win=65280 Len=0"
"485","55.567739","203.205.239.248","192.168.43.62","TCP","66","[TCP Window Update] 8081  >  60980 [ACK] Seq=1 Ack=1 Win=14336 Len=0 SLE=988 SRE=989"
"486","55.577788","203.205.239.248","192.168.43.62","TCP","54","8081  >  60980 [ACK] Seq=1 Ack=989 Win=16384 Len=0"
"487","55.581167","203.205.239.248","192.168.43.62","TCP","66","[TCP Window Update] 8081  >  60979 [ACK] Seq=1 Ack=1 Win=14336 Len=0 SLE=1004 SRE=1005"
"488","55.581281","203.205.239.248","192.168.43.62","TCP","54","[TCP Previous segment not captured] 8081  >  60980 [FIN, ACK] Seq=223 Ack=989 Win=16384 Len=0"
